uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF
"e6709da1-8d6f-47f0-8715-1b12c670b2e6","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=",,"2017-07-24T12:29Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2TM9SwPpPt9o=",,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2AyBk/0pbYcI=",,"HvxvVDlCk1+52DmmtjULpk2KHiWTONl2Yt5V+pUiTkk=",,,,"imatlock@field-ops.org",,
"93eceb31-8a96-463a-a8ca-a04e8ae7c04a","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=",,"2017-07-24T13:06Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk18recdnuMUehunN/NlpHPvs6cmKLR97Hmk=",,"HvxvVDlCk18recdnuMUehunN/NlpHPvs7GwOX4Woi0wqWo0XAe6E9A==",,"HvxvVDlCk18recdnuMUehunN/NlpHPvsq7aM3WxxYM0=",,,,"imatlock@field-ops.org",,
"f00e6522-6a1c-41c1-9126-840567f8e7fe","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=",,"2017-07-24T15:09Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR45gOlfojzUk=",,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRtx+LCXQyZWQ=",,"HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRHEsSl3TVxwM=",,,,"imatlock@field-ops.org",,
"487c4678-dff7-49d3-b70b-d9289883b525","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=",,"2017-07-25T13:28Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1qp8ukYnPs5Y=",,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oJmhmKxzDCY=",,"HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1uKGoRzt3DtU=",,,,"imatlock@field-ops.org",,
"97600ca6-e47c-4665-bdf1-4dfb700908fb","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=",,"2017-07-25T13:29Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl0x6dA5X4eE=",,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcxBJk92JCu1ErBe8+n81eiw==",,"HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcvPsxf3ugzR4=",,,,"imatlock@field-ops.org",,
"067511d6-b7d8-4618-90c5-9c1e947b3a62","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=",,"2017-07-25T14:26Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNsG0EH30eQsE=",,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNKVYrgd/2kEY=",,"HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNRuxYDDyqCro=",,,,"imatlock@field-ops.org",,
"6d4f35d1-79fd-48a0-aa3b-c6cbd226c78d","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=",,"2017-07-25T16:57Z","2017-07-25T22:00Z","2017-07-30T22:00Z","OK","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a8YdujV1OoA4=",,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0aEQ9c64G813o=",,"HvxvVDlCk1883DeQw28MdnJFN2Yr4f0azL4rC1E4FeU=",,,,"imatlock@field-ops.org",,
"aa26c2f9-64c0-445f-af29-fc5e57b5ec39","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=",,"2017-07-26T13:50Z","2017-07-26T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzEQRhUxfyE60=",,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWziHTr/14x71s=",,"HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzq+Rg3GyIyv4=",,,,"imatlock@field-ops.org",,
"9545e666-4a8d-4011-9cdc-90d31c670161","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=",,"2017-07-26T15:52Z","2017-07-30T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlz6KJecjE+abQ=",,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzEEwfXuIEu8s=",,"HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzTiBjMjWudZM=",,,,"imatlock@field-ops.org",,
"084140ed-a380-4a36-8782-78266c955a87","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=",,"2017-07-26T17:54Z","2017-07-26T23:45Z","2017-08-04T17:25Z","OK","HvxvVDlCk1+KVx888dV2UvUKxPneZWVx0PTs0M0kRXg=",,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxwQsuDXfTVwE=",,"HvxvVDlCk1+KVx888dV2UvUKxPneZWVxzMSLG5vpGDY=",,,,"imatlock@field-ops.org",,
