uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF
"8c5291d9-f5dc-4867-97d6-46d1905fa5a4","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T13:20Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=",,,"HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRD9kT8cLinni5xYSAXc7P6A==",,,,,,,,,"N","13011","NEON.PLA.D02.SCBI.13011","QUMO4","Quercus montana Willd.","OK",,,23.9,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"2dba848a-73d6-4115-9e93-63df16caa5de","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T14:15Z","2017-07-30",,,"Woody individual","line launcher","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=",,,"HvxvVDlCk19JlN37PLGpuXmwYTp0GGAS0AF8i8Whh5E=",,,,,,,,,"Y","01103","NEON.PLA.D02.SCBI.01103","QUAL","Quercus alba L.","OK",,,21.3,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"450bf686-9954-4697-84b1-a1bb8cd5da3a","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879734,-78.139901,20.2,365.0,0.36,"NEON.DOC.001024vD","2017-08-01T18:05Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=",,,"HvxvVDlCk19LcyNt9GpiizHsoykg80ZnE15ksq6Q/mU=",,,,,,,,,"N","13013","NEON.PLA.D02.SCBI.13013","LITU","Liriodendron tulipifera L.","OK",,,16.9,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"75c4a246-a9fc-4c4c-ba91-a0fd5d8d8c57","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879734,-78.139901,20.2,365.0,0.36,"NEON.DOC.001024vD","2017-08-01T18:44Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=",,,"HvxvVDlCk19LcyNt9Gpii5g5y6jx981i5E62QF3DX90=",,,,,,,,,"Y","01758","NEON.PLA.D02.SCBI.01758","LITU","Liriodendron tulipifera L.","OK",,,18.8,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"f02318e7-33c6-4197-87d9-0bd13b7b5d30","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","deciduousForest","WGS84",38.887763,-78.147164,20.3,336.7,0.41,"NEON.DOC.001024vD","2017-08-01T20:14Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=",,,"HvxvVDlCk18b8byyzvtwUShRHIk63Dg7kN9UQO2N4yA=",,,,,,,,,"N","13012","NEON.PLA.D02.SCBI.13012","QURU","Quercus rubra L.","OK",,,29.0,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"1c11c654-9e53-45ad-b127-15011f590bd3","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","deciduousForest","WGS84",38.879734,-78.139901,20.2,365.0,0.36,"NEON.DOC.001024vD","2017-08-01T21:20Z","2017-07-30",,"31","Woody individual","line launcher","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=",,,"HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pojHhigE7qls=",,,,,,,,,"N","13014","NEON.PLA.D02.SCBI.13014","LITU","Liriodendron tulipifera L.","OK",,,17.9,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"756857a5-8fb5-4215-98e8-001a8b34d12f","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","deciduousForest","WGS84",38.894257,-78.137217,20.2,392.4,0.25,"NEON.DOC.001024vD","2017-08-02T14:00Z","2017-07-30",,"39","Woody individual","line launcher","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=",,,"HvxvVDlCk1///5x2e0+GBQoeE/Pusmmqu/ThDeFgn+jMPWeZ19THog==",,,,,,,,,"N","13015","NEON.PLA.D02.SCBI.13015","SAAL5","Sassafras albidum (Nutt.) Nees","OK",,,13.9,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"54f962e1-128b-44f3-8ba1-ae9c0d85c2c6","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893949,-78.135536,20.3,412.2,0.45,"NEON.DOC.001024vD","2017-08-02T17:40Z","2017-07-30",,"39","Woody individual","line launcher","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=",,,"HvxvVDlCk19wFqR6DOcuD956vK5ubnMkVv04sYmc+6b9gd6aQmrfUw==",,,,,,,,,"Y","10954","NEON.PLA.D02.SCBI.10954","VITIS","Vitis sp.","OK",,,7.4,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
"7b4aef69-e359-4aa0-9622-95ba67dbce9e","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893949,-78.135536,20.3,412.2,0.45,"NEON.DOC.001024vD","2017-08-02T18:40Z","2017-07-30",,"39","Woody individual","line launcher","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=",,,"HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/DWptAHxoPc=",,,,,,,,,"Y","02369","NEON.PLA.D02.SCBI.02369","JUNI","Juglans nigra L.","Physically damaged",,,13.6,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org","Broken branch",
"be534bb7-25ad-4091-b2a0-b3f5b0e573aa","SCBI_067.basePlot.cfc","D02","SCBI","SCBI_067","tower","deciduousForest","WGS84",38.893949,-78.135536,20.3,412.2,0.45,"NEON.DOC.001024vD","2017-08-02T19:32Z","2017-07-30",,"39","Woody individual","line launcher","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=",,,"HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHlwJns5U6IwI=",,,,,,,,,"Y","02392","NEON.PLA.D02.SCBI.02392","LITU","Liriodendron tulipifera L.","OK",,,14.2,,,,,,"llemmon@field-ops.org","asmith@BattelleEcology.org",,
