uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF
"0fb5ff90-eba9-43a7-990f-aa58966d0010","GUAN_048.basePlot.cfc","D04","GUAN","GUAN_048","tower","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykwpYvE/olIbg=","A00000005679","2018-05-01T15:14Z","2018-05-01T21:34Z","2018-05-09T14:21Z","OK","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykMw3z6LtmLWU=","A00000007011","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1ykZPpSV9Pd5ZaOwH8qoXk/BQ==","A00000007010","xIqeKa1cF5wQKeCfvLWXTiz29J8MM1yk55ZhpcG1jWY=","A00000007009",,,"tvelazquez-rojas@battelleecology.org",,
"dc4a1f90-8b41-4a0b-abbb-9f729cd02125","GUAN_048.basePlot.cfc","D04","GUAN","GUAN_048","tower","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMyxQLlZRKnNMA=","A00000005678","2018-05-01T15:20Z","2018-05-01T21:34Z","2018-05-09T15:03Z","OK","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMynst2tNfEvI4=","A00000005896","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMykzzRKFojdo4=","A00000005897","xIqeKa1cF5wb8aZre4hFDZNYcieXCGMyjgsIn7Jhrac=","A00000005898",,,"tvelazquez-rojas@battelleecology.org",,
"c8344fc5-81d7-4f71-8189-4f15471a4e36","GUAN_048.basePlot.cfc","D04","GUAN","GUAN_048","tower","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVdYI2krS+BFw=","A00000005680","2018-05-01T16:08Z","2018-05-01T21:33Z","2018-05-09T15:04Z","OK","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVP+lwDZLPXF8=","A00000005900","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVXIUwyVufYIk=","A00000005901","xIqeKa1cF5wwbgR6i65FNY7hsCdnLiRVN4lwh+XcykI=","A00000005899",,,"tvelazquez-rojas@battelleecology.org",,
"6e378735-87a2-4862-8034-131e93c904ec","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACWg8RbYWNFok=","A00000007239","2018-05-02T12:08Z","2018-05-03T13:42Z","2018-05-08T18:41Z","OK","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACJ4roAWicT04=","A00000005869","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEACLoJu6l3z00Q=","A00000005870","xIqeKa1cF5x6PcWF6xZTvEpNJ3mJhEAC7cgFcKIf4u8=","A00000005871",,,"tvelazquez-rojas@battelleecology.org",,
"44c5f464-40e3-4194-b4ca-3d80384b186c","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9YGACYUvroDA=","A00000007240","2018-05-02T12:25Z","2018-05-03T13:10Z","2018-05-08T17:45Z","OK","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9zNELmSzCRtg=","A00000005872","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9vHHkeFZoUx5XsaLqgBNNzQ==","A00000005873","xIqeKa1cF5yPeCgRPNNu6TFE94uI0Tf9Y/4xAcLqNjw=","A00000005874",,,"tvelazquez-rojas@battelleecology.org",,
"ef71ad1e-85c9-4cd1-9c52-9bdfe2f96fe6","GUAN_005.basePlot.cfc","D04","GUAN","GUAN_005","distributed","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWoKdFND3pnKw=","A00000007254","2018-05-02T12:57Z","2018-05-03T12:43Z","2018-05-08T17:47Z","OK","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWeKPbmMpsf+A=","A00000005904","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWW9FwnX9XF8Ww=","A00000005903","xIqeKa1cF5x6PcWF6xZTvNKt/EhEiAWWw6G5clNEP7M=","A00000005902",,,"tvelazquez-rojas@battelleecology.org",,
"0f644cf6-7cdd-4d34-bb6e-a1e60fef0496","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZ7pL+xCNZ2cM=","A00000007238","2018-05-02T13:49Z","2018-05-02T18:29Z","2018-05-08T14:42Z","OK","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZcxbwL++F/qw=","A00000005878","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZUwjp0zJia74=","A00000005879","xIqeKa1cF5wjN81kTMTliYHZpx4L5DaZS1qPrr/sIDI=","A00000005880",,,"tvelazquez-rojas@battelleecology.org",,
"0dadcb7a-8e20-4dd2-9841-475e139d185f","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+bhbTP1Jbu7o=","A00000007253","2018-05-02T13:58Z","2018-05-02T18:24Z","2018-05-08T13:18Z","OK","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+XsG9hBUyro0=","A00000005884","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+K60Wh9lHBUY=","A00000005885","xIqeKa1cF5yy0iCHo68yjXG2NRybj3d+tEz4vQ07kZA=","A00000005886",,,"tvelazquez-rojas@battelleecology.org",,
"677b99c7-65ab-4c91-a28b-41f3a2e1d925","GUAN_006.basePlot.cfc","D04","GUAN","GUAN_006","distributed","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bZUTYzRerIvQ=","A00000007237","2018-05-02T14:04Z","2018-05-02T18:09Z","2018-05-08T12:10Z","OK","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34b4Jn+NF65+oU=","A00000005881","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bPMHnvO2/7kY=","A00000005882","xIqeKa1cF5yd5Y4jHTwwj3GtypZci34bgKs5ja0vHcM=","A00000005883",,,"tvelazquez-rojas@battelleecology.org",,
"24d76ad5-478e-4006-a360-2d54e3a64952","GUAN_009.basePlot.cfc","D04","GUAN","GUAN_009","distributed","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKo/3jPW7xmlE=",,"2018-05-02T15:54Z","2018-05-03T14:20Z","2018-05-08T19:10Z","OK","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKvUJzbnQrTDM=","A00000005887","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKNErokbLGU00=","A00000005892","xIqeKa1cF5yFM43w6tf90BBTZuyu3mkKqSVQYiDgnxo=","A00000005891",,,"tvelazquez-rojas@battelleecology.org",,
